t_us,openloop_el_angle_rad,sensor_raw,sensor_error,status,agc,magnitude,mode,mode_label,turns
511530,-45.000027,526,0,255,255,65535,0,raw_only,2
512768,-45.11005,531,0,255,255,65535,0,raw_only,2
514016,-45.220074,535,0,255,255,65535,0,raw_only,2
515267,-45.330097,0,0,255,255,65535,0,raw_only,2
516520,-45.440121,3550,0,255,255,65535,0,raw_only,2
517768,-45.550144,0,0,255,255,65535,0,raw_only,2
519022,-45.660168,3540,0,255,255,65535,0,raw_only,2
520261,-45.770191,3535,0,255,255,65535,0,raw_only,2
521520,-45.880215,564,0,255,255,65535,0,raw_only,2
522768,-45.990238,568,0,255,255,65535,0,raw_only,2
524016,-46.100262,572,0,255,255,65535,0,raw_only,2
525262,-46.210285,578,0,255,255,65535,0,raw_only,2
526520,-46.320309,583,0,255,255,65535,0,raw_only,2
527768,-46.430332,589,0,255,255,65535,0,raw_only,2
529016,-46.540356,593,0,255,255,65535,0,raw_only,2
530261,-46.650379,599,0,255,255,65535,0,raw_only,2
531530,-46.760403,606,0,255,255,65535,0,raw_only,2
532768,-46.870426,611,0,255,255,65535,0,raw_only,2
534015,-46.98045,616,0,255,255,65535,0,raw_only,2
535261,-47.090473,0,0,255,255,65535,0,raw_only,2
536530,-47.200497,3468,0,255,255,65535,0,raw_only,2
537768,-47.31052,3462,0,255,255,65535,0,raw_only,2
539016,-47.420544,3455,0,255,255,65535,0,raw_only,2
540261,-47.530567,3450,0,255,255,65535,0,raw_only,2
541520,-47.640591,651,0,255,255,65535,0,raw_only,2
542768,-47.750614,656,0,255,255,65535,0,raw_only,2
544016,-47.860638,660,0,255,255,65535,0,raw_only,2
545261,-47.970661,665,0,255,255,65535,0,raw_only,2
546520,-48.080685,670,0,255,255,65535,0,raw_only,2
547768,-48.190708,675,0,255,255,65535,0,raw_only,2
549015,-48.300732,680,0,255,255,65535,0,raw_only,2
550261,-48.410755,686,0,255,255,65535,0,raw_only,2
551520,-48.520779,691,0,255,255,65535,0,raw_only,2
552768,-48.630802,697,0,255,255,65535,0,raw_only,2
554015,-48.740826,0,0,255,255,65535,0,raw_only,2
555261,-48.850849,0,0,255,255,65535,0,raw_only,2
556520,-48.960873,3385,0,255,255,65535,0,raw_only,2
557768,-49.070896,0,0,255,255,65535,0,raw_only,2
